salgsmaaned,levetid,returnert,returmaaned
8,28.09975699990408,False,
8,22.158615601041284,True,31.0
8,7.622600871281479,True,16.0
8,12.9524296810657,True,21.0
8,4.49019577607361,True,13.0
8,26.193096921128372,False,
8,3.8238871264395575,True,12.0
8,13.273464431964463,True,22.0
8,18.2638875594435,True,27.0
8,38.534899610792344,False,
8,32.14118434706341,False,
8,8.036539942252356,True,17.0
8,13.414245468735547,True,22.0
8,13.869545547379046,True,22.0
8,7.518595414079132,True,16.0
8,22.54032281239633,True,31.0
8,20.145325827808797,True,29.0
8,15.269625342564611,True,24.0
8,26.74804963362084,False,
8,13.325473722113966,True,22.0
8,16.910277141099456,True,25.0
8,19.03601645604787,True,28.0
8,10.436234380671763,True,19.0
8,11.10769097750513,True,20.0
8,14.13736490697805,True,23.0
8,12.401805860550038,True,21.0
8,7.233962886698826,True,16.0
8,19.026441177536384,True,28.0
8,9.273558025323434,True,18.0
8,16.14264859495518,True,25.0
8,5.899548489446643,True,14.0
8,20.311128711972053,True,29.0
8,19.13506840161346,True,28.0
8,25.71231148508054,False,
8,16.128196652775266,True,25.0
8,33.56569767277671,False,
8,5.418287160595922,True,14.0
8,16.44372744325155,True,25.0
8,14.754160735958155,True,23.0
8,13.915803498300178,True,22.0
8,15.835414041158593,True,24.0
8,27.590392940296603,False,
8,17.135592815272542,True,26.0
8,12.93766752031664,True,21.0
8,14.972147587442016,True,23.0
8,14.332238217104656,True,23.0
8,3.3275707523605598,True,12.0
8,14.722927243196972,True,23.0
8,29.684859840814664,False,
8,32.1544160876754,False,
8,25.092751889195572,False,
8,14.260964644214669,True,23.0
8,26.96225530554701,False,
8,14.5110627655919,True,23.0
8,17.8364751358125,True,26.0
8,16.36968182034067,True,25.0
8,8.61663135231007,True,17.0
8,28.896224132301594,False,
8,18.761224101206544,True,27.0
8,25.211589153089296,False,
8,8.45234869141354,True,17.0
8,30.310801089362116,False,
8,21.776582502846615,True,30.0
8,7.945974363582884,True,16.0
8,6.90699207396502,True,15.0
8,25.06105154090222,False,
8,11.360014674006655,True,20.0
8,7.828590095464466,True,16.0
8,36.52410457304845,False,
8,10.9910891089643,True,19.0
8,25.553936004464116,False,
8,22.26976155996878,True,31.0
8,19.330957053203765,True,28.0
8,15.964149259711942,True,24.0
8,10.28669116786952,True,19.0
8,19.00292962842896,True,28.0
8,17.50452165498958,True,26.0
8,25.04722433732024,False,
8,10.339911906840449,True,19.0
8,42.39961558508661,False,
8,19.27898435469039,True,28.0
8,26.788092873201247,False,
8,22.34299098975096,True,31.0
8,17.824300246518135,True,26.0
8,15.390465857367685,True,24.0
8,19.55148187578616,True,28.0
8,5.852167217836889,True,14.0
8,3.932649466392249,True,12.0
8,11.026121506291151,True,20.0
8,14.377311521870295,True,23.0
8,2.2766511309354147,True,11.0
8,9.4324053522832,True,18.0
8,8.927871530529183,True,17.0
8,31.80573280318126,False,
8,17.7981620693827,True,26.0
8,14.404762654790526,True,23.0
8,21.297788043614784,True,30.0
8,17.300910625623807,True,26.0
8,31.13923285143937,False,
8,8.360316474856777,True,17.0
8,20.904146589969198,True,29.0
8,5.639469545791415,True,14.0
8,1.9720784526348925,True,10.0
8,22.25787357283103,True,31.0
8,5.907769801057171,True,14.0
8,12.555987321679913,True,21.0
8,10.176774846780093,True,19.0
8,8.437793248968276,True,17.0
8,9.941252718141238,True,18.0
8,24.330117118581448,False,
8,14.121255333142722,True,23.0
8,11.003002574024029,True,20.0
8,13.461447851120226,True,22.0
8,10.93764961867384,True,19.0
8,8.995304122703445,True,17.0
8,19.726734846705973,True,28.0
8,16.819985908955367,True,25.0
8,14.483785717301767,True,23.0
8,22.885058169435908,True,31.0
8,5.400125710622941,True,14.0
8,15.156512138160222,True,24.0
8,28.358159727236536,False,
8,9.629191758473292,True,18.0
8,2.3047028434795624,True,11.0
8,7.7200885924392155,True,16.0
8,20.77807060225281,True,29.0
8,5.3529492006435415,True,14.0
8,5.200146310844087,True,14.0
8,18.48701381596173,True,27.0
8,2.6761847569965442,True,11.0
8,5.106693109225169,True,14.0
8,17.894023514174968,True,26.0
8,15.837107618178061,True,24.0
8,3.6828401450404105,True,12.0
8,26.871284642767407,False,
8,8.507785719302202,True,17.0
8,14.459647597707285,True,23.0
8,16.10166271723931,True,25.0
8,7.487142234122925,True,16.0
8,15.968764764892727,True,24.0
8,21.96747484968789,True,30.0
8,23.950318070192022,True,32.0
8,9.342403699053888,True,18.0
8,23.249184841635877,True,32.0
8,13.844003797289743,True,22.0
8,20.0573054854235,True,29.0
8,17.082433992757846,True,26.0
8,10.233587397755981,True,19.0
8,12.419191472274793,True,21.0
8,19.76606835686671,True,28.0
8,11.398595291289316,True,20.0
8,22.750099203540877,True,31.0
8,22.630041566437388,True,31.0
8,14.994249815638778,True,23.0
8,14.07111496150824,True,23.0
8,17.986086634042774,True,26.0
8,22.68767864929919,True,31.0
8,6.767910267467078,True,15.0
8,5.732587177369583,True,14.0
8,29.44345390408192,False,
8,15.621909378115522,True,24.0
8,11.017540373537843,True,20.0
8,15.142636414526208,True,24.0
8,12.082406119089082,True,21.0
8,7.353552516996925,True,16.0
8,10.327511998192941,True,19.0
8,7.896414509351191,True,16.0
8,23.356492230145495,True,32.0
8,5.496875905903574,True,14.0
8,12.394081698519141,True,21.0
8,11.874733875082638,True,20.0
8,13.13740414558596,True,22.0
8,7.170755661350991,True,16.0
8,21.832036045419123,True,30.0
8,14.522867595018086,True,23.0
8,11.339594321624942,True,20.0
8,18.51366927053313,True,27.0
8,22.82870744413189,True,31.0
8,28.0945598718711,False,
8,27.844505214903485,False,
8,8.414815675994829,True,17.0
8,10.343912348379632,True,19.0
8,13.056280872970701,True,22.0
8,22.77440154564304,True,31.0
8,16.240062672256975,True,25.0
8,23.07887797350415,True,32.0
8,30.78934760846339,False,
8,26.835105634796697,False,
8,20.536315404569653,True,29.0
8,8.890032962824538,True,17.0
8,11.227894741597975,True,20.0
8,17.307749269623287,True,26.0
8,49.62007262498051,False,
8,24.172596934224536,False,
8,17.576636062833135,True,26.0
8,17.915042825846836,True,26.0
8,15.691201002977634,True,24.0
8,15.57425555070269,True,24.0
8,6.825023952365343,True,15.0
8,17.10255810844904,True,26.0
8,2.8362560345786063,True,11.0
8,18.250938146529908,True,27.0
8,28.66139524515696,False,
8,8.247876480591223,True,17.0
8,19.6864781853361,True,28.0
8,15.76614028527004,True,24.0
8,10.774111744396322,True,19.0
8,18.393148584620754,True,27.0
8,6.919330922897737,True,15.0
8,15.375544190130391,True,24.0
8,26.810879547716652,False,
8,25.08730034833371,False,
8,12.063746324495595,True,21.0
8,15.1260017559324,True,24.0
8,16.179928247365908,True,25.0
8,2.891785663625242,True,11.0
8,12.534280300689511,True,21.0
8,21.16962675204185,True,30.0
8,13.267602017745693,True,22.0
8,5.0175360033946745,True,14.0
8,21.80732182666524,True,30.0
8,19.733203167588155,True,28.0
8,14.199176035337999,True,23.0
8,17.178314351761163,True,26.0
8,15.294411474653057,True,24.0
8,22.668169290293985,True,31.0
8,19.87816222572104,True,28.0
8,0.916469096374629,True,9.0
8,18.027808074061888,True,27.0
8,8.556794597808365,True,17.0
8,13.454691685032873,True,22.0
8,16.618276835622353,True,25.0
8,21.524482810178455,True,30.0
8,24.05996360532989,False,
8,12.829683317677276,True,21.0
8,23.529113865022268,True,32.0
8,27.451178821362365,False,
8,12.400802848606553,True,21.0
8,20.532226597661364,True,29.0
8,7.165164883099333,True,16.0
8,1.8209017892861192,True,10.0
8,24.810448670530718,False,
8,16.327151772683504,True,25.0
8,13.287437785500197,True,22.0
8,12.587684687512409,True,21.0
8,4.552403806276146,True,13.0
8,22.851401006075676,True,31.0
8,9.199469674756886,True,18.0
8,34.985077800163594,False,
8,12.238429183230032,True,21.0
8,16.49958359684557,True,25.0
8,27.57665825540989,False,
8,5.1357927592358745,True,14.0
8,21.400954861805594,True,30.0
8,10.900697144890074,True,19.0
8,14.25383450980069,True,23.0
8,24.603046994707256,False,
8,17.503772428360172,True,26.0
8,4.299854197112517,True,13.0
8,11.363296883837048,True,20.0
8,6.417995666417666,True,15.0
8,3.0516753085820936,True,12.0
8,13.923151665226975,True,22.0
8,10.943119389120291,True,19.0
8,19.433808667365042,True,28.0
8,13.509513954129718,True,22.0
8,7.061246365670149,True,16.0
8,29.202124674987626,False,
8,8.138480757561153,True,17.0
8,17.24480841892078,True,26.0
8,11.723226289105355,True,20.0
8,7.595385792196947,True,16.0
8,14.281029582430932,True,23.0
8,13.5364799515073,True,22.0
8,1.3052683023515643,True,10.0
8,26.56677673828757,False,
8,24.079440247060877,False,
8,11.425081714047234,True,20.0
8,14.102177324142426,True,23.0
8,23.467829863742132,True,32.0
8,27.650317298989286,False,
8,33.075918776572564,False,
8,15.118158488193014,True,24.0
8,20.63935505507393,True,29.0
8,20.414069988537666,True,29.0
8,27.207077257089484,False,
8,12.847049791944825,True,21.0
8,19.17986435915281,True,28.0
8,20.936791025646773,True,29.0
8,30.260466334999098,False,
8,10.48594336672076,True,19.0
8,15.356800173190443,True,24.0
8,25.26583364188587,False,
8,15.108518122663066,True,24.0
8,18.57451353860138,True,27.0
8,9.596389025111003,True,18.0
8,11.687518228745997,True,20.0
8,5.108920327638087,True,14.0
8,25.929813398895174,False,
8,7.368801656531311,True,16.0
8,13.095338202503282,True,22.0
8,12.864661411735657,True,21.0
8,11.036723941033237,True,20.0
8,3.9639406156086174,True,12.0
8,13.225665003729166,True,22.0
8,12.425636736932224,True,21.0
8,8.038176793286073,True,17.0
8,11.41083164244348,True,20.0
8,15.201624775551977,True,24.0
8,13.16449462165843,True,22.0
8,23.48367636536151,True,32.0
8,6.276807373455572,True,15.0
8,28.743643005206216,False,
8,16.037765861854627,True,25.0
8,23.336690065102157,True,32.0
8,16.845761738839197,True,25.0
8,13.117596528092442,True,22.0
8,31.11021514979256,False,
8,24.813498941093492,False,
8,24.557401114845298,False,
8,34.477590759191415,False,
8,15.63082153775671,True,24.0
8,9.120855871532898,True,18.0
8,10.037554842790898,True,19.0
8,20.843127496467353,True,29.0
8,20.52951727252879,True,29.0
8,7.587474848646311,True,16.0
8,17.756611200198478,True,26.0
8,19.902763593776328,True,28.0
8,7.638012280735832,True,16.0
8,36.97283816295481,False,
8,27.92105974430459,False,
8,26.171684065670718,False,
8,9.570713720929888,True,18.0
8,14.222931080675453,True,23.0
8,11.802711223323579,True,20.0
8,4.8899080078713935,True,13.0
8,13.316903725257182,True,22.0
8,7.9508489053736895,True,16.0
8,19.504969162445217,True,28.0
8,13.427447986705833,True,22.0
8,20.588560162332406,True,29.0
8,11.891189648493912,True,20.0
8,15.260989333669283,True,24.0
8,23.32636655628003,True,32.0
8,13.614509013875935,True,22.0
8,30.628380287181624,False,
8,13.801743672077796,True,22.0
8,19.252845622167165,True,28.0
8,8.398139565548993,True,17.0
8,4.993269157944132,True,13.0
8,24.038678208441222,False,
8,26.894069464361884,False,
8,29.51240954015124,False,
8,18.60568803494359,True,27.0
8,25.75326072712434,False,
8,28.709632836001827,False,
8,15.796105534468223,True,24.0
8,7.73485345323543,True,16.0
8,14.215984369682612,True,23.0
8,9.434587324473046,True,18.0
8,24.63285651843282,False,
8,14.862783915283638,True,23.0
8,13.869234069227971,True,22.0
8,21.138514465803887,True,30.0
8,24.31431604786097,False,
8,27.108130610441993,False,
8,26.212727813710778,False,
8,15.91467450365153,True,24.0
8,41.78230033084249,False,
8,17.67582392844445,True,26.0
8,31.20070139689129,False,
8,6.2718118237873925,True,15.0
8,7.67334770145378,True,16.0
8,13.19990258398468,True,22.0
8,14.40116521978502,True,23.0
8,19.99217941760737,True,28.0
8,23.819678363598722,True,32.0
8,13.228580799930127,True,22.0
8,26.48737583367969,False,
8,6.376546379241929,True,15.0
8,1.0735335174903056,True,10.0
8,21.42197091974921,True,30.0
8,19.476720792952037,True,28.0
8,31.530681890775046,False,
8,10.077272901541305,True,19.0
8,31.940777056687864,False,
8,5.332388845549896,True,14.0
8,20.85864060580387,True,29.0
8,30.644271223773817,False,
8,7.819816326059872,True,16.0
8,30.90486648393565,False,
8,1.518482770914256,True,10.0
8,16.69953229738374,True,25.0
8,11.64138225501034,True,20.0
8,18.19866327743282,True,27.0
8,7.220394751037695,True,16.0
8,7.6563697807910795,True,16.0
8,35.97075472812186,False,
8,14.070987117850748,True,23.0
8,5.536657893752781,True,14.0
8,11.847075155802667,True,20.0
8,16.72010664476096,True,25.0
8,22.23775789358359,True,31.0
8,27.71745595265419,False,
8,34.49242289877759,False,
8,2.6958067309816016,True,11.0
8,10.69077239322212,True,19.0
8,23.30667836149753,True,32.0
8,21.797973127818544,True,30.0
8,12.382497874821837,True,21.0
8,15.516423023163346,True,24.0
8,7.614714261347743,True,16.0
8,22.172694159704243,True,31.0
8,15.850286700852305,True,24.0
8,7.406307986385114,True,16.0
8,16.315613820780452,True,25.0
8,6.160322582748827,True,15.0
8,20.028929829045413,True,29.0
8,16.87978035649474,True,25.0
8,18.252038934001288,True,27.0
8,9.860118114532868,True,18.0
8,26.924204701780027,False,
8,22.745795377901697,True,31.0
8,12.004203534118018,True,21.0
8,14.991701397501085,True,23.0
8,2.3722548940491697,True,11.0
8,13.830471694124753,True,22.0
8,30.651494148371107,False,
8,7.575163249067859,True,16.0
8,25.274244326807917,False,
8,4.321545436853668,True,13.0
8,5.196433001683422,True,14.0
8,13.684131017174314,True,22.0
8,14.449708360328808,True,23.0
8,14.56143711175287,True,23.0
8,29.274463538903714,False,
8,9.59364093488361,True,18.0
8,26.319696026395594,False,
8,14.223296784903667,True,23.0
8,6.247778259372925,True,15.0
8,16.150908338916103,True,25.0
8,12.746039501934746,True,21.0
8,14.867708775299546,True,23.0
8,10.348942604730238,True,19.0
8,1.7557719725574228,True,10.0
8,8.407116243170462,True,17.0
8,12.985904534765805,True,21.0
8,7.013220314756997,True,16.0
8,25.85364441663789,False,
8,13.055252050117337,True,22.0
8,31.21720167257488,False,
8,6.424731094831186,True,15.0
8,20.607291469915562,True,29.0
8,8.167612360087968,True,17.0
8,9.499590284483322,True,18.0
8,20.138223118591863,True,29.0
8,25.77291517453379,False,
8,19.068059801477194,True,28.0
8,11.051791070550081,True,20.0
8,6.252503553235012,True,15.0
8,7.66792334180475,True,16.0
8,15.048304666446118,True,24.0
8,11.54677624189236,True,20.0
8,26.020185780202333,False,
8,17.582646030887876,True,26.0
8,8.965653864150163,True,17.0
8,8.603606542438076,True,17.0
8,16.083915301194324,True,25.0
8,7.2377347107367465,True,16.0
8,14.621597356732066,True,23.0
8,13.175070873643552,True,22.0
8,16.592682398265854,True,25.0
8,13.423806848578334,True,22.0
8,7.309485164929047,True,16.0
8,18.448090647277468,True,27.0
8,11.741609273342608,True,20.0
8,12.335683502315185,True,21.0
8,19.157480663832935,True,28.0
8,21.117001539604008,True,30.0
8,36.962598966967334,False,
8,12.601361598762509,True,21.0
8,21.17535607569582,True,30.0
8,31.46866933254443,False,
8,10.79252474456197,True,19.0
8,23.254910736102904,True,32.0
8,4.455129107662547,True,13.0
8,21.680871992565585,True,30.0
8,11.697196208532386,True,20.0
8,6.43192398530349,True,15.0
8,8.96486838358298,True,17.0
8,30.22211619133872,False,
8,10.561423737667239,True,19.0
8,32.7312046834616,False,
8,9.391755292319015,True,18.0
8,18.999536766270253,True,27.0
8,15.324821101211775,True,24.0
8,22.218071072337317,True,31.0
8,8.87727056759259,True,17.0
8,12.085687741484936,True,21.0
8,11.949290368446647,True,20.0
8,16.658888506571106,True,25.0
8,16.783991559640988,True,25.0
8,11.306475387468197,True,20.0
8,19.24757929355386,True,28.0
8,9.440937901725283,True,18.0
8,17.31811731653314,True,26.0
8,3.2411382625897773,True,12.0
8,23.96917322711272,True,32.0
8,16.40339156848892,True,25.0
8,14.858112789346787,True,23.0
8,2.972972319172924,True,11.0
8,30.88535576597129,False,
8,7.865703029800516,True,16.0
8,15.796678624013701,True,24.0
8,3.6474760367546697,True,12.0
8,10.511611024122907,True,19.0
8,16.483261141422357,True,25.0
8,22.46152268119201,True,31.0
8,14.600231405122551,True,23.0
8,15.186692340500892,True,24.0
8,33.692165018413206,False,
8,11.066410966987494,True,20.0
8,8.45502618002218,True,17.0
8,13.603017408663849,True,22.0
8,14.032674977423277,True,23.0
8,22.012641888586003,True,31.0
8,4.653580751555707,True,13.0
8,6.869071320617227,True,15.0
8,16.020979760638603,True,25.0
8,14.314744709352157,True,23.0
8,35.554926365781974,False,
8,10.625605874268423,True,19.0
8,15.594043654956582,True,24.0
8,12.837171320101216,True,21.0
8,21.59956809553715,True,30.0
8,10.886271312068358,True,19.0
8,22.164939231810784,True,31.0
8,25.09548779865716,False,
8,7.7175242363288445,True,16.0
8,8.194874279101692,True,17.0
8,15.541535304149376,True,24.0
8,19.995548216692576,True,28.0
8,11.474743641152061,True,20.0
8,8.312871761555632,True,17.0
8,30.45573987514606,False,
8,17.4163529241782,True,26.0
8,22.19399216304904,True,31.0
8,14.574605747340506,True,23.0
8,19.54450417494887,True,28.0
8,32.40871653170556,False,
8,15.284185475634153,True,24.0
8,31.766760047280517,False,
8,15.50256106837316,True,24.0
8,14.99752301389995,True,23.0
8,22.77795569772992,True,31.0
8,18.74243364529177,True,27.0
8,7.394264310872381,True,16.0
8,9.410799491261931,True,18.0
8,23.6967515735015,True,32.0
8,9.137371964037738,True,18.0
8,10.70753169825152,True,19.0
8,14.945973187014317,True,23.0
8,13.517124828167711,True,22.0
8,12.165251401155944,True,21.0
8,15.173612918935467,True,24.0
8,9.753381100783969,True,18.0
8,27.333576963507365,False,
8,6.076905257519883,True,15.0
8,14.985098726257599,True,23.0
8,12.978027665131135,True,21.0
8,18.76638380865584,True,27.0
8,29.303553137446205,False,
8,13.926118578357382,True,22.0
8,18.445146857400026,True,27.0
8,11.472261154860494,True,20.0
8,5.610545727309124,True,14.0
8,29.870482004296665,False,
8,33.176114397647744,False,
8,20.47053058089118,True,29.0
8,8.156500799831646,True,17.0
8,7.862446590203252,True,16.0
8,12.449733514767225,True,21.0
8,11.895808310353504,True,20.0
8,13.030770011003328,True,22.0
8,9.714342691114167,True,18.0
8,26.83605090710182,False,
8,6.250391305178631,True,15.0
8,8.090533823087652,True,17.0
8,25.52006205463439,False,
8,15.041418587090224,True,24.0
8,25.23378197544197,False,
8,11.645711181912189,True,20.0
8,13.432678492335432,True,22.0
8,14.036666055790583,True,23.0
8,8.012023286641165,True,17.0
8,37.18773093927072,False,
8,39.056594483191304,False,
8,15.680236811404745,True,24.0
8,20.375592351254404,True,29.0
8,27.417149328211593,False,
8,14.216937003548253,True,23.0
8,16.274203431093635,True,25.0
8,12.270221419034819,True,21.0
8,24.28203833802723,False,
8,17.42060800078212,True,26.0
8,10.863442378846575,True,19.0
8,9.745418650986446,True,18.0
8,19.28245217110739,True,28.0
8,19.763885922159353,True,28.0
8,21.42964753049565,True,30.0
8,15.012737396908328,True,24.0
8,8.807219861726766,True,17.0
8,16.03363656634985,True,25.0
8,12.419660733507484,True,21.0
8,10.019920645387524,True,19.0
8,18.644363344356687,True,27.0
8,22.076263568669688,True,31.0
8,4.296107981135986,True,13.0
8,26.21056111410539,False,
8,7.20262049122044,True,16.0
8,8.711781250390656,True,17.0
8,12.784077889941607,True,21.0
8,22.28150207399313,True,31.0
8,6.999928802813722,True,15.0
8,16.755470894676048,True,25.0
8,14.194444782670194,True,23.0
8,16.858108149380325,True,25.0
8,9.371408934531738,True,18.0
8,3.0224783648802998,True,12.0
8,25.91901765886466,False,
8,11.595795864191526,True,20.0
8,10.745065974644307,True,19.0
8,19.269713646957772,True,28.0
8,10.999295103687968,True,19.0
8,15.526899787477383,True,24.0
8,18.958759186826327,True,27.0
8,12.46307576453631,True,21.0
8,21.658776639251997,True,30.0
8,11.458842573930257,True,20.0
8,8.838813703069148,True,17.0
8,12.011861775737438,True,21.0
8,14.837912111537197,True,23.0
8,18.027527324184902,True,27.0
8,16.883037852285383,True,25.0
8,18.127200106738314,True,27.0
8,17.457401382173742,True,26.0
8,20.8927411028382,True,29.0
8,10.880641661664004,True,19.0
8,11.163745769432136,True,20.0
8,27.3916977540708,False,
8,13.057170996633248,True,22.0
8,26.453070561597315,False,
8,9.936099313513562,True,18.0
8,23.76429238450924,True,32.0
8,35.18472449625077,False,
8,18.43594598155129,True,27.0
8,20.393430002984285,True,29.0
8,33.289609786866535,False,
8,8.081855792828133,True,17.0
8,9.466422483922857,True,18.0
8,7.03925868633691,True,16.0
8,8.644303175090263,True,17.0
8,20.55267509242543,True,29.0
8,25.623143239990835,False,
8,8.50511268162898,True,17.0
8,8.57871512742987,True,17.0
8,13.713206096832854,True,22.0
8,19.9860111666602,True,28.0
8,13.227343408980202,True,22.0
8,13.658776070619352,True,22.0
8,17.19015915877034,True,26.0
8,12.03027691035909,True,21.0
8,4.891354999684289,True,13.0
8,3.5852086319936625,True,12.0
8,29.95348799029895,False,
8,10.11061763592928,True,19.0
8,36.68065393451763,False,
8,14.599505979279773,True,23.0
8,17.667466572819848,True,26.0
8,17.041214877425634,True,26.0
8,16.102645120875444,True,25.0
8,11.894793197459887,True,20.0
8,12.963542786824222,True,21.0
8,3.489501422074882,True,12.0
8,6.056932698150564,True,15.0
8,16.161283180241302,True,25.0
8,5.252313360502055,True,14.0
8,23.445459932499492,True,32.0
8,14.39228592125104,True,23.0
8,11.6404006795256,True,20.0
8,13.0487109369039,True,22.0
8,19.63085186692988,True,28.0
8,7.285493970604391,True,16.0
8,31.424243699128148,False,
8,2.0274812271520273,True,11.0
8,3.916869648790898,True,12.0
8,5.720281621921679,True,14.0
8,35.338946097049444,False,
8,8.950790167524946,True,17.0
8,11.687363498116484,True,20.0
8,22.002930361148337,True,31.0
8,8.681270863675294,True,17.0
8,15.1546733916318,True,24.0
8,9.461546612193583,True,18.0
8,22.393962399261788,True,31.0
8,16.819311462753312,True,25.0
8,8.518874333645403,True,17.0
8,24.098731532592314,False,
8,22.171865399506636,True,31.0
8,16.889207161154967,True,25.0
8,16.990773582812263,True,25.0
8,11.809601336817684,True,20.0
8,21.176998393929736,True,30.0
8,17.48627182622854,True,26.0
8,15.699842380238366,True,24.0
8,8.496689388387718,True,17.0
8,14.483427063462141,True,23.0
8,29.4171881866173,False,
8,10.863171957318734,True,19.0
8,20.710176819750632,True,29.0
8,23.202817737460492,True,32.0
8,20.83470078354831,True,29.0
8,9.011690495012655,True,18.0
8,14.705231305874664,True,23.0
8,18.083550447081297,True,27.0
8,6.483599455596242,True,15.0
8,11.572276466499103,True,20.0
8,23.07904987986084,True,32.0
8,18.38434491580258,True,27.0
8,10.264528623056748,True,19.0
8,19.69990846023704,True,28.0
8,26.79642928709216,False,
8,7.287106934667101,True,16.0
8,8.764371140990608,True,17.0
8,9.490099832237743,True,18.0
8,16.4780527180033,True,25.0
8,13.176560185891706,True,22.0
8,11.910375397159441,True,20.0
8,25.675967180904124,False,
8,18.544492114248573,True,27.0
8,27.64935127989481,False,
8,24.36995885746841,False,
8,15.828858091217631,True,24.0
8,17.610099516117174,True,26.0
8,15.940594622767248,True,24.0
8,9.99854633814125,True,18.0
8,36.04323916596311,False,
8,9.736194799806057,True,18.0
8,32.34711550181476,False,
8,26.079196074430918,False,
8,27.51182301359721,False,
8,11.491922270275815,True,20.0
8,12.835669482316325,True,21.0
8,3.1053732693326155,True,12.0
8,12.750869436062047,True,21.0
8,16.295447302087364,True,25.0
8,12.9472518975972,True,21.0
8,10.128890918639637,True,19.0
8,6.47376628087608,True,15.0
8,15.736399875401885,True,24.0
8,19.602391049785037,True,28.0
8,11.299046782194598,True,20.0
8,20.889331985161252,True,29.0
8,21.711784747812644,True,30.0
8,18.137207041167304,True,27.0
8,11.026252420862205,True,20.0
8,14.638379374669828,True,23.0
8,10.622667613191656,True,19.0
8,17.080889036936057,True,26.0
8,22.595804202527972,True,31.0
8,6.460454966994857,True,15.0
8,18.42748720038865,True,27.0
8,6.617187427908945,True,15.0
8,8.054115489773752,True,17.0
8,30.254142461164935,False,
8,25.248738162549753,False,
8,10.298190015785186,True,19.0
8,9.348763906813474,True,18.0
8,6.388782362240272,True,15.0
8,16.16413663251795,True,25.0
8,16.179108704233126,True,25.0
8,10.581422259968445,True,19.0
8,5.5551441365929675,True,14.0
8,14.013008917070158,True,23.0
8,16.063408860487456,True,25.0
8,32.56371317124219,False,
8,24.528198906403947,False,
8,20.666715825329174,True,29.0
8,20.18738455665322,True,29.0
8,18.23100479507683,True,27.0
8,22.895887530467512,True,31.0
8,23.9668820094045,True,32.0
8,21.552668781098017,True,30.0
8,12.26703764963055,True,21.0
8,14.041688113565062,True,23.0
8,13.759121605191133,True,22.0
8,11.588719457123322,True,20.0
8,13.308362267267698,True,22.0
8,13.771528325408102,True,22.0
8,11.664203261851444,True,20.0
8,13.758079587038488,True,22.0
8,14.998256952387985,True,23.0
8,14.724223697514487,True,23.0
8,18.97777075092137,True,27.0
8,13.37522285410137,True,22.0
8,20.721330827194024,True,29.0
8,12.366916455529777,True,21.0
8,21.34119226105657,True,30.0
8,9.848044630156497,True,18.0
8,18.45694243039189,True,27.0
8,23.88180613016666,True,32.0
8,35.556757921223074,False,
8,11.577184643251403,True,20.0
8,6.308285213101892,True,15.0
8,19.869840843339865,True,28.0
8,16.401040489385966,True,25.0
8,2.464055303138874,True,11.0
8,9.873123408099872,True,18.0
8,2.3493625535911082,True,11.0
8,26.025566617889623,False,
8,8.998078656930899,True,17.0
8,18.93267814611758,True,27.0
8,28.6423104354329,False,
8,18.617693468569104,True,27.0
8,7.954479600029104,True,16.0
8,5.86361347291101,True,14.0
8,9.403530006874215,True,18.0
8,14.559859495429919,True,23.0
8,7.421159880873829,True,16.0
8,13.938919777144397,True,22.0
8,26.04485717877849,False,
8,17.89529480094263,True,26.0
8,19.27165738005161,True,28.0
8,12.493610507524215,True,21.0
8,20.57272474420315,True,29.0
8,22.52259880191089,True,31.0
8,6.179708378197489,True,15.0
8,12.408177437735592,True,21.0
8,2.3647648569368926,True,11.0
8,23.684848939976526,True,32.0
8,3.7353901016540774,True,12.0
8,16.470405789111748,True,25.0
8,8.67884266839421,True,17.0
8,14.855577311278628,True,23.0
8,8.474001134934886,True,17.0
8,9.835363488508213,True,18.0
8,26.71173778143808,False,
8,14.83981154377779,True,23.0
8,17.797127936501827,True,26.0
8,12.040377255241143,True,21.0
8,5.701239380000702,True,14.0
8,10.405644610093379,True,19.0
8,2.6724544217461177,True,11.0
8,15.973619493152771,True,24.0
8,2.555887991961155,True,11.0
8,10.786874165916531,True,19.0
8,9.887427786259625,True,18.0
8,23.677076754574937,True,32.0
8,16.502311684361775,True,25.0
8,9.58124781934548,True,18.0
8,8.635885168021458,True,17.0
8,13.138532669386526,True,22.0
8,17.658253094931645,True,26.0
8,22.070290036914738,True,31.0
8,5.485072894654789,True,14.0
8,24.015332851253763,False,
8,26.253198471171103,False,
8,16.46582661348503,True,25.0
8,19.058765319791537,True,28.0
8,29.424759583945576,False,
8,3.3604902067615012,True,12.0
8,5.592730282759524,True,14.0
8,24.891330424549288,False,
8,27.464639625495696,False,
8,2.7875378666754127,True,11.0
8,3.180660338634751,True,12.0
8,2.02987474098928,True,11.0
8,10.972401074823733,True,19.0
8,12.556693216785918,True,21.0
8,18.690580914705606,True,27.0
8,17.6481336517803,True,26.0
8,7.249053444141541,True,16.0
8,20.465461846840327,True,29.0
8,13.985635776727833,True,22.0
8,19.20322067662087,True,28.0
8,8.616440574246177,True,17.0
8,11.712505927802145,True,20.0
8,13.349401072842747,True,22.0
8,1.909121768616438,True,10.0
8,10.709052298046581,True,19.0
8,11.584080028086921,True,20.0
8,14.334850228513334,True,23.0
8,7.587949170125444,True,16.0
8,6.710378770212001,True,15.0
8,22.831953456461008,True,31.0
8,38.20487232635068,False,
8,34.51700764162707,False,
